Código do Município;Município;Estado;Ano de Referência;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de Serviço;Natureza Jurídica;AG011 - Volume de água faturado;BL002 - Ativo total;ES007 - Volume de esgotos faturado;FN002 - Receita operacional direta de água;FN003 - Receita operacional direta de esgoto;FN010 - Despesa com pessoal próprio;FN015 - Despesas de Exploração (DEX);FN016 - Despesas com juros e encargos do serviço da dívida;FN019 - Despesas com depreciação, amortização do ativo diferido e provisão para devedores duvidosos;FN026 - Quantidade total de empregados próprios
261160;Recife;PE;2007;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;221.571,63;1.528.558,00;62.179,54;454.049.433,46;126.188.042,70;117.846.613,98;462.425.425,13;5.239.083,54;94.234.613,55;3.100
261160;Recife;PE;2006;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;214.191,00;1.318.219,00;65.012,90;395.077.474,53;112.553.140,76;109.684.518,82;441.262.254,90;5.523.365,71;76.707.521,99;3.162
261160;Recife;PE;2005;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;212.370,10;1.276.949,00;63.413,00;349.464.665,13;98.939.060,58;105.412.343,19;378.684.690,10;6.686.592,50;58.555.049,36;3.027
261160;Recife;PE;2004;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;212.537,10;1.193.925,00;58.781,30;319.944.000,00;91.257.000,00;93.706.000,00;299.661.000,00;5.989.000,00;110.048.000,00;3.120
261160;Recife;PE;2003;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;208.039,30;1.173.289,00;58.584,90;248.090.000,00;76.898.000,00;94.251.566,92;254.938.758,46;4.850.057,05;63.191.829,59;3.333
261160;Recife;PE;2002;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;206.048,90;1.156.047,50;53.319,10;209.569.625,77;60.375.885,95;78.747.246,68;214.626.519,00;4.366.512,65;39.899.062,10;3.501
261160;Recife;PE;2001;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;201.146,79;1.069.564,00;55.531,00;179.052.619,78;54.497.095,18;83.136.000,00;214.021.000,00;4.309.698,50;18.312.014,82;3.649
261160;Recife;PE;2000;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;187.733,00;970.198,00;57.379,00;146.200.082,00;45.480.711,00;87.283.165,67;185.937.939,50;4.239.174,60;21.690.185,04;3.737
261160;Recife;PE;1999;26116000;Companhia Pernambucana de Saneamento;COMPESA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;181.775,00;871.430,47;54.326,00;143.647.667,97;39.299.137,00;102.374.025,00;201.069.361,00;4.228.582,00;15.771.180,00;3.902
221100;Teresina;PI;2019;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;61.834,20;1.154.877,47;5.445,72;235.103.907,06;16.071.144,60;216.243.314,07;360.468.256,68;0;26.157.298,30;1.034
221100;Teresina;PI;2018;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;62.176,89;1.151.588,47;6.679,47;208.072.125,02;12.691.750,69;211.076.171,95;349.355.361,94;0;25.814.098,11;1.159
221100;Teresina;PI;2017;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;114.341,10;1.162.088,83;16.568,16;374.523.079,47;40.653.995,27;322.311.758,69;547.185.725,19;5.002.212,94;23.950.250,34;1.166
221100;Teresina;PI;2016;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;111.313,65;1.166.262,76;14.607,11;348.777.142,28;36.696.646,76;251.089.487,13;463.430.274,38;0;22.868.662,39;1.441
221100;Teresina;PI;2015;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;112.586,90;1.135.276,67;14.509,21;310.696.522,80;30.927.748,13;153.146.503,23;317.177.716,98;0;23.196.361,15;1.343
221100;Teresina;PI;2014;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;110.229,99;1.123.184,07;12.812,65;289.708.612,09;29.257.404,90;199.399.259,54;364.220.428,59;271.251,65;22.527.679,70;1.414
221100;Teresina;PI;2013;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;105.071,12;1.091.735,35;10.991,66;286.329.805,97;25.398.768,68;180.252.880,25;334.454.872,25;817.858,49;21.859.782,74;1.369
221100;Teresina;PI;2012;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;100.397,66;989.820,02;10.582,23;272.607.194,97;23.857.798,69;161.784.993,67;298.255.784,45;1.248.397,00;20.402.778,19;1.442
221100;Teresina;PI;2011;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;89.801,34;900.473,00;10.599,83;235.268.626,59;21.006.015,90;145.103.226,40;258.354.727,14;1.582.731,18;19.752.287,14;1.380
221100;Teresina;PI;2010;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;86.016,59;819.943,34;10.118,26;214.860.654,67;18.729.002,40;132.338.130,57;325.113.235,31;0;19.494.713,25;1.459
221100;Teresina;PI;2009;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;81.696,00;800.525,97;9.548,00;187.037.593,48;16.215.001,08;117.942.132,69;260.746.054,34;2.272.744,35;22.664.271,97;1.425
221100;Teresina;PI;2008;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;82.440,91;754.604,00;9.243,00;168.284.163,99;14.338.983,80;112.893.073,84;197.289.355,67;2.987.760,22;32.255.427,22;1.458
221100;Teresina;PI;2007;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;79.628,59;720.114,00;8.468,00;147.615.687,42;12.280.649,28;103.244.899,27;186.920.265,15;2.798.194,31;19.560.380,42;1.492
221100;Teresina;PI;2006;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;71.932,00;712.967,00;8.508,00;129.894.540,71;10.000.846,00;98.592.883,20;176.151.377,04;3.259.302,24;16.013.609,77;1.494
221100;Teresina;PI;2005;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;79.779,00;685.962,00;7.580,00;116.746.981,01;9.150.323,75;76.924.994,86;157.388.344,86;3.990.341,32;14.532.915,32;1.540
221100;Teresina;PI;2004;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;73.609,00;649.252,00;6.778,00;91.323.647,00;7.919.279,00;74.456.928,00;123.794.991,00;33.933.347,98;24.406.802,00;1.517
221100;Teresina;PI;2003;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;64.139,00;639.756,00;6.753,00;82.601.090,00;6.876.684,00;68.614.895,00;106.227.859,00;31.321.818,00;20.388.151,00;1.578
221100;Teresina;PI;2002;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;64.619,00;635.384,19;6.632,00;77.012.819,58;6.383.479,24;60.146.140,86;104.906.411,05;;38.405.537,76;1.585
221100;Teresina;PI;2001;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;63.443,00;635.370,00;6.312,00;76.824.381,00;6.100.549,00;52.093.368,00;92.933.539,00;15.498.304,00;13.550.593,00;1.610
221100;Teresina;PI;2000;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;53.706,00;618.313,00;7.431,00;79.460.502,00;7.616.044,00;48.189.039,00;78.154.639,00;3.022,03;15.841.518,00;1.585
221100;Teresina;PI;1999;22110000;Águas e Esgotos do Piauí S/A;AGESPISA;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;57.124,00;607.774,02;6.551,00;75.870.458,00;7.867.257,00;43.987.113,00;66.284.022,00;12.600.030,00;15.841.518,00;1.626
410690;Curitiba;PR;2019;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;528.465,72;11.939.604,00;399.190,17;3.068.658.166,78;1.811.668.007,45;1.094.750.860,91;2.799.405.801,99;194.276.214,46;359.580.125,35;6.981
410690;Curitiba;PR;2018;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;512.579,84;10.781.322,00;378.878,03;2.716.897.759,08;1.572.970.804,45;1.037.464.355,45;2.626.831.130,77;252.293.272,48;279.134.376,75;7.018
410690;Curitiba;PR;2017;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;547.582,77;10.122.671,00;393.639,94;2.539.746.799,09;1.444.407.150,93;1.069.446.063,68;2.525.579.850,98;241.795.560,82;276.081.439,57;7.114
410690;Curitiba;PR;2016;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;585.885,46;9.454.119,00;408.498,51;2.309.458.124,21;1.270.631.098,49;1.021.210.059,11;2.353.121.931,65;238.480.297,35;238.885.652,65;7.344
410690;Curitiba;PR;2015;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;578.280,91;8.244.675,00;392.423,45;1.944.615.555,45;1.044.110.180,83;939.478.060,13;2.162.666.347,89;199.199.931,11;189.394.954,53;7.473
410690;Curitiba;PR;2014;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;581.617,82;7.551.738,87;385.046,59;1.752.115.171,79;917.527.365,15;821.662.077,94;1.813.574.990,69;129.920.845,98;184.540.913,09;7.385
410690;Curitiba;PR;2013;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;559.807,93;6.748.027,00;363.626,01;1.600.522.470,03;827.166.142,23;728.429.335,72;1.558.397.620,94;122.938.404,62;193.574.132,91;7.193
410690;Curitiba;PR;2012;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;549.096,75;6.171.769,00;346.850,48;1.458.487.896,68;721.420.319,39;294.010.212,31;940.260.656,78;123.077.035,93;151.126.129,80;6.869
410690;Curitiba;PR;2011;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;526.513,49;5.678.744,00;325.004,13;1.196.730.463,57;591.604.429,01;502.824.572,47;1.108.572.206,49;138.624.257,53;158.986.096,91;6.541
410690;Curitiba;PR;2010;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;507.289,86;5.306.878,00;306.464,73;1.013.665.290,70;496.663.682,64;447.010.097,65;989.959.841,29;136.758.781,05;151.974.144,51;6.468
410690;Curitiba;PR;2009;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;487.595,41;4.858.229,00;285.686,71;962.941.853,97;457.833.816,97;409.587.972,79;895.953.252,12;140.228.363,26;153.110.674,30;6.375
410690;Curitiba;PR;2008;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;472.576,03;4.668.298,00;265.767,06;922.547.212,20;423.369.395,10;380.185.517,05;835.320.327,38;134.616.262,22;141.074.526,88;6.125
410690;Curitiba;PR;2007;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;460.268,75;4.425.931,00;246.448,14;879.147.688,21;387.142.623,62;339.580.345,47;767.786.479,07;121.491.114,65;133.160.141,72;6.092
410690;Curitiba;PR;2006;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;447.145,10;4.156.882,00;229.693,99;849.969.016,29;356.559.521,17;299.774.552,06;745.213.566,65;97.521.308,36;127.845.972,89;6.360
410690;Curitiba;PR;2005;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;438.141,00;3.868.651,00;217.331,00;832.756.244,49;341.334.276,00;241.936.014,55;648.729.530,37;120.144.851,10;121.178.080,53;4.888
410690;Curitiba;PR;2004;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;425.496,00;3.461.678,00;206.345,00;768.711.056,80;301.462.080,96;226.712.828,03;589.845.434,52;73.710.940,26;107.331.338,05;4.653
410690;Curitiba;PR;2003;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;419.053,00;3.325.080,00;202.140,00;702.295.421,58;266.856.539,01;200.417.331,47;481.976.637,58;52.594.380,16;113.790.693,59;4.447
410690;Curitiba;PR;2002;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;415.214,00;3.044.138,00;192.169,70;644.994.566,59;240.341.050,76;171.711.993,25;438.666.190,91;172.053.614,68;92.388.398,90;4.641
410690;Curitiba;PR;2001;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;408.691,00;2.809.857,00;183.624,00;539.986.703,89;193.071.958,97;152.925.719,77;371.902.452,36;64.772.064,86;75.515.577,22;4.669
410690;Curitiba;PR;2000;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;406.575,31;2.415.348,00;175.077,00;479.618.313,29;166.835.718,70;154.387.017,57;341.623.071,56;64.679.025,25;79.405.454,73;4.737
410690;Curitiba;PR;1999;41069000;Companhia de Saneamento do Paraná;SANEPAR;Regional;Água e Esgoto;Sociedade de economia mista com administração privada;398.123,62;2.227.305,00;156.832,37;422.889.903,07;135.240.931,63;148.347.258,48;319.353.135,29;62.853.915,04;70.220.614,82;5.161
330455;Rio de Janeiro;RJ;2019;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;710.446,00;14.648.547,00;379.402,00;4.079.802.075,54;2.186.188.275,86;1.104.257.172,64;2.860.090.925,96;58.974.880,18;1.567.696.978,51;5.207
330455;Rio de Janeiro;RJ;2018;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;918.985,00;14.617.619,00;325.610,00;3.583.214.159,77;1.972.403.423,29;1.113.427.740,87;2.577.819.875,41;65.357.429,59;1.124.087.475,26;5.582
330455;Rio de Janeiro;RJ;2017;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;865.286,00;13.629.095,67;317.502,00;3.395.804.437,76;1.797.137.450,98;1.140.111.101,95;2.728.935.831,10;98.071.804,72;1.230.899.993,00;5.659
330455;Rio de Janeiro;RJ;2016;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;850.013,00;13.566.000,33;326.982,00;3.034.755.129,55;1.618.611.931,53;1.055.500.234,87;2.030.502.186,70;155.744.451,60;1.019.144.186,68;5.940
330455;Rio de Janeiro;RJ;2015;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;874.020,00;13.311.298,12;328.710,00;2.902.877.245,56;1.507.818.242,56;939.554.612,93;1.777.688.506,66;178.071.126,32;1.040.126.411,66;6.410
330455;Rio de Janeiro;RJ;2014;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;863.109,98;13.060.105,53;350.902,00;2.946.657.052,47;1.526.648.856,81;842.219.916,18;1.544.496.347,56;183.354.473,20;1.163.458.177,67;6.596
330455;Rio de Janeiro;RJ;2013;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;858.703,30;12.694.180,06;369.930,00;2.527.047.062,03;1.357.710.059,21;812.735.904,92;1.785.548.938,49;177.810.300,74;921.866.620,25;6.712
330455;Rio de Janeiro;RJ;2012;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;852.158,00;12.805.601,60;347.247,00;2.419.406.279,34;1.358.188.287,85;753.709.505,50;1.707.824.175,60;189.495.886,67;992.898.715,00;6.872
330455;Rio de Janeiro;RJ;2011;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;834.848,05;13.025.167,66;352.736,00;2.141.905.005,32;1.360.579.000,01;841.800.444,30;1.542.604.993,01;506.100.298,43;301.361.758,85;7.015
330455;Rio de Janeiro;RJ;2010;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;808.824,00;13.422.947,35;352.681,00;2.151.934.569,49;1.272.940.466,32;787.522.345,20;1.669.342.445,59;365.698.432,40;735.940.983,30;7.076
330455;Rio de Janeiro;RJ;2009;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;790.425,00;13.830.851,66;343.140,00;1.962.812.309,00;1.156.651.599,00;737.382.812,26;1.541.540.223,58;328.065.966,58;849.753.071,51;7.302
330455;Rio de Janeiro;RJ;2008;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;870.945,00;13.532.820,00;381.429,00;1.914.371.443,00;1.110.389.877,00;727.283.746,00;1.510.494.114,00;283.154.184,00;934.502.500,00;7.452
330455;Rio de Janeiro;RJ;2007;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;769.017,69;13.249.240,00;358.449,00;1.770.951.454,98;949.010.418,28;714.454.224,01;1.808.103.656,52;227.463.467,46;645.883.821,39;7.744
330455;Rio de Janeiro;RJ;2006;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;791.001,00;;373.775,00;1.599.844.787,00;846.027.078,00;620.356.138,00;1.617.504.396,00;175.449.049,00;601.791.234,00;7.908
330455;Rio de Janeiro;RJ;2005;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;824.745,70;5.031.625,00;350.410,00;1.622.469.000,00;784.490.000,00;572.953.985,00;1.358.692.217,00;120.656.002,00;767.068.002,00;7.185
330455;Rio de Janeiro;RJ;2004;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;852.004,00;4.502.369,00;372.416,00;1.235.576.661,00;633.520.087,00;538.667.663,00;1.235.334.258,00;137.986.657,00;325.172.723,00;6.765
330455;Rio de Janeiro;RJ;2003;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;855.550,00;3.969.242,00;404.681,00;1.197.345.946,00;590.499.479,00;512.781.270,00;1.318.689.000,00;104.498.587,00;526.082.114,00;6.889
330455;Rio de Janeiro;RJ;2002;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;771.714,00;3.690.336,00;408.949,00;889.938.348,00;513.457.423,00;477.435.845,00;905.099.303,00;118.645.340,00;520.763.989,00;7.153
330455;Rio de Janeiro;RJ;2001;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;748.664,37;3.345.569,00;421.901,50;783.076.402,34;480.188.716,88;355.054.152,81;804.741.153,00;95.892.000,00;418.460.999,99;7.592
330455;Rio de Janeiro;RJ;2000;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;750.987,37;3.065.151,00;438.598,84;771.531.705,43;481.361.612,90;329.379.949,22;747.701.574,22;181.615.269,26;432.168.314,94;7.202
330455;Rio de Janeiro;RJ;1999;33045500;Companhia Estadual de Águas e Esgotos;CEDAE;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;815.474,00;2.979.388,00;506.623,00;762.353.000,00;476.732.000,00;320.919.513,96;638.263.902,47;111.157.287,67;388.196.815,41;8.416
240810;Natal;RN;2019;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;129.044,60;3.777.593,00;42.037,11;591.223.480,29;128.975.861,91;264.955.407,91;570.506.033,19;15.798.930,09;73.341.606,25;2.230
240810;Natal;RN;2018;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;130.057,96;1.542.977,00;38.786,97;566.281.182,27;117.910.581,01;256.871.760,31;581.949.862,71;10.889.679,91;70.386.676,15;2.299
240810;Natal;RN;2017;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;119.601,94;1.309.472,00;31.559,94;513.268.640,86;104.423.441,57;273.183.222,07;556.573.593,97;11.629.702,69;39.706.824,81;2.328
240810;Natal;RN;2016;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;126.077,05;1.197.186,00;31.575,43;474.372.778,13;95.782.567,73;211.649.118,46;473.465.558,34;25.844.172,52;35.572.542,52;2.265
240810;Natal;RN;2015;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;116.230,80;1.080.925,00;31.442,20;417.663.387,23;85.995.072,82;178.640.944,00;428.850.736,42;22.693.202,92;33.059.967,03;2.325
240810;Natal;RN;2014;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;126.163,93;1.004.309,00;31.457,72;385.190.639,08;77.160.265,53;154.478.106,40;378.458.201,18;132.103,67;32.086.697,82;2.181
240810;Natal;RN;2013;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;122.595,80;887.622,00;29.370,00;333.086.202,66;65.030.620,49;134.499.266,88;323.337.780,45;0;30.899.316,63;1.939
240810;Natal;RN;2012;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;116.941,56;783.857,00;27.794,09;316.486.514,13;63.780.099,57;121.498.516,85;301.711.077,95;0;27.286.503,36;1.877
240810;Natal;RN;2011;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;113.746,59;758.448,00;29.106,70;278.966.438,44;55.508.305,58;114.565.871,41;279.716.897,22;11.246,88;45.754.092,99;1.797
240810;Natal;RN;2010;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;106.893,05;879.019,00;29.242,84;264.586.314,88;50.500.417,56;103.394.038,55;257.020.782,68;260.698,00;84.898.562,00;1.789
240810;Natal;RN;2009;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;100.210,85;780.438,00;26.814,64;227.629.750,25;45.737.329,61;95.493.283,82;219.737.463,94;541.751,88;60.445.420,34;1.702
240810;Natal;RN;2008;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;98.505,93;696.805,00;25.757,41;207.615.088,26;37.487.942,91;87.411.304,46;210.227.828,67;1.317.211,87;22.696.049,18;1.668
240810;Natal;RN;2007;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;115.152,44;600.390,84;27.242,27;196.941.111,73;34.095.635,35;74.097.557,28;189.545.057,53;1.428.974,82;28.483.314,05;1.657
240810;Natal;RN;2006;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;141.841,00;554.593,29;31.043,40;197.894.175,71;30.920.298,45;69.368.745,30;178.237.095,58;1.583.172,74;33.538.908,63;1.681
240810;Natal;RN;2005;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;120.793,70;494.882,00;26.740,10;169.216.906,44;26.912.482,20;65.427.091,98;158.079.961,69;1.976.268,04;31.039.341,15;1.626
240810;Natal;RN;2004;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;111.038,70;475.614,00;23.900,10;148.093.898,30;21.526.301,27;57.897.940,68;138.924.719,10;1.930.962,06;9.320.225,67;1.579
240810;Natal;RN;2003;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;110.264,50;425.036,00;23.317,10;131.102.989,64;18.621.055,66;51.334.195,52;119.836.393,08;1.893.976,16;13.577.472,69;1.557
240810;Natal;RN;2002;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;105.761,30;388.132,26;22.525,30;114.089.043,66;14.675.963,55;47.510.187,31;115.184.299,52;1.144.169,04;12.382.542,84;1.567
240810;Natal;RN;2001;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;100.716,60;373.097,00;20.699,00;94.467.688,00;12.362.543,00;50.807.527,00;107.155.647,00;2.190.728,00;13.122.065,00;1.485
240810;Natal;RN;2000;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;96.279,00;363.149,00;18.259,00;90.059.362,00;10.447.597,00;44.693.238,00;93.278.073,00;1.676.683,02;12.981.807,00;1.586
240810;Natal;RN;1999;24081000;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;94.029,70;341.878,28;17.493,19;81.840.062,00;7.587.502,00;46.297.911,00;83.624.596,00;1.595.099,19;12.531.386,00;1.612
